Timestamp,Age,Gender,City,Position,Years of experience,Level,Salary (EUR),Employment status,Сontract duration,Main language at work,Company size,Company type,Lost job due to the coronavirus outbreak,Age category,Years of experience category,Salary (EUR) category
24/11/2020 22:17:23,23.0,Male,Stockholm,Frontend Developer,5.0,Senior,45600.0,Full-time employee,Unlimited contract,English,up to 10,Consulting / Agency,No,"[20,30)","[5,10)","[20000,50000)"
24/11/2020 22:22:57,33.0,Male,Berlin,Software Engineer,,Senior,90000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)",Unknown,"[50000,100000)"
24/11/2020 22:28:07,30.0,Male,Moscow,Backend Developer,2.0,Junior,50000.0,Self-employed (freelancer),Unlimited contract,English,100-1000,Product,No,"[30,40)",<5,"[50000,100000)"
24/11/2020 22:34:48,40.0,Male,Braunschweig ,SAP BW Senior Consultant ,11.0,Senior,75000.0,Full-time employee,Unlimited contract,German,1000+,Other,No,"[40,50)","[10,20)","[50000,100000)"
24/11/2020 22:41:24,38.0,Male,Dresden,Software Engineer,10.0,Lead,62000.0,Full-time employee,Unlimited contract,German,50-100,Product,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 22:46:49,28.0,Male,Kyiv,Mobile Developer,5.0,Senior,45000.0,Full-time employee,Unlimited contract,English,10-50,Product,No,"[20,30)","[5,10)","[20000,50000)"
24/11/2020 22:52:26,38.0,Male,Berlin,Software Engineer,16.0,Senior,83000.0,Full-time employee,Unlimited contract,English,1000+,Startup,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 23:09:13,32.0,Male,Hamburg,Software Engineer,12.0,Senior,66300.0,Full-time employee,Unlimited contract,German,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 23:20:02,33.0,Female,Berlin,Software Engineer,6.0,Middle,65000.0,Full-time employee,Unlimited contract,English,1000+,Startup,No,"[30,40)","[5,10)","[50000,100000)"
24/11/2020 23:38:34,34.0,Male,Berlin,Software Engineer,13.0,Lead,85000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
24/11/2020 23:40:13,35.0,Female,Stuttgart ,QA Manager ,9.0,Middle,60000.0,Full-time employee,Unlimited contract,English,100-1000,Consulting / Agency,No,"[30,40)","[5,10)","[50000,100000)"
24/11/2020 23:42:24,37.0,Male,Stuttgart ,Software Engineer,9.0,Senior,60000.0,Full-time employee,Unlimited contract,English,100-1000,Consulting / Agency,No,"[30,40)","[5,10)","[50000,100000)"
24/11/2020 23:44:21,40.0,Male,Stuttgart,Software Engineer,14.0,Senior,95000.0,Full-time employee,Unlimited contract,German,1000+,Product,No,"[40,50)","[10,20)","[50000,100000)"
24/11/2020 23:59:07,33.0,Male,Berlin,Director of Engineering,10.0,Other,100000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[100000,150000)"
25/11/2020 00:01:55,36.0,Male,Munich,IT Spezialist,15.0,Senior,79300.0,Full-time employee,Unlimited contract,German,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
25/11/2020 00:01:59,31.0,Female,Berlin,Product Manager,,Senior,60000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)",Unknown,"[50000,100000)"
25/11/2020 00:09:51,27.0,Male,Frankfurt,Software Engineer,5.0,Middle,48000.0,Full-time employee,Unlimited contract,English,up to 10,Consulting / Agency,No,"[20,30)","[5,10)","[20000,50000)"
25/11/2020 00:41:34,28.0,Male,Berlin,Software Engineer,6.0,Middle,60000.0,Full-time employee,Unlimited contract,English,100-1000,Other,No,"[20,30)","[5,10)","[50000,100000)"
25/11/2020 01:12:28,23.0,Male,Warsaw,Software Engineer,4.0,Middle,34000.0,Full-time employee,Temporary contract,English,up to 10,Product,No,"[20,30)",<5,"[20000,50000)"
25/11/2020 01:29:48,31.0,Female,Berlin,QA Engineer,11.0,Middle,57000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,No,"[30,40)","[10,20)","[50000,100000)"
25/11/2020 05:58:16,34.0,Male,Tallinn,Software Engineer,12.0,Middle,54000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
25/11/2020 06:05:32,34.0,Male,Berlin,Software Engineer,10.0,Senior,60000.0,Full-time employee,Unlimited contract,English,10-50,Product,No,"[30,40)","[10,20)","[50000,100000)"
25/11/2020 06:26:53,29.0,Male,Tallinn,Mobile Developer,7.0,Senior,65000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,No,"[20,30)","[5,10)","[50000,100000)"
25/11/2020 07:05:35,38.0,Male,Munich,Software Engineer,15.0,Senior,80000.0,Full-time employee,Unlimited contract,English,50-100,Other,No,"[30,40)","[10,20)","[50000,100000)"
25/11/2020 07:27:58,25.0,Female,Berlin,Frontend Developer,4.0,Middle,60000.0,Full-time employee,Unlimited contract,English,10-50,Startup,Yes,"[20,30)",<5,"[50000,100000)"
25/11/2020 07:38:11,28.0,Male,Berlin,Frontend Developer,6.0,Senior,66000.0,Full-time employee,Unlimited contract,English,Unknown,Unknown,No,"[20,30)","[5,10)","[50000,100000)"
25/11/2020 07:46:34,23.0,Male,Berlin,Software Engineer,3.0,Middle,60000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[20,30)",<5,"[50000,100000)"
25/11/2020 07:56:59,30.0,Male,Munich,Software Engineer,10.0,Senior,75000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
25/11/2020 08:05:37,32.0,Male,Berlin,Engineering Manager,10.0,Middle,85000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
25/11/2020 08:08:50,28.0,Male,Berlin,Frontend Developer,2.0,Junior,47000.0,Full-time employee,Unlimited contract,German,1000+,Other,No,"[20,30)",<5,"[20000,50000)"
25/11/2020 08:12:21,31.0,Male,Berlin,ML Engineer,4.0,Junior,62000.0,Full-time employee,Unlimited contract,German,1000+,Product,No,"[30,40)",<5,"[50000,100000)"
25/11/2020 08:17:18,29.0,Male,Berlin,Designer (UI/UX),6.0,Middle,56000.0,Full-time employee,Unlimited contract,English,10-50,Startup,No,"[20,30)","[5,10)","[50000,100000)"
25/11/2020 08:35:46,40.0,Female,Berlin,Software Engineer,1.5,Junior,50000.0,Full-time employee,Unlimited contract,English,50-100,Startup,No,"[40,50)",<5,"[50000,100000)"
25/11/2020 08:39:38,42.0,Male,Berlin,Software Engineer,17.0,Senior,75000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,No,"[40,50)","[10,20)","[50000,100000)"
25/11/2020 08:43:21,40.0,Male,Berlin,Product Manager,13.0,Head,90000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[40,50)","[10,20)","[50000,100000)"
25/11/2020 08:47:15,27.0,Male,Berlin,Software Engineer,6.0,Middle,82000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[20,30)","[5,10)","[50000,100000)"
25/11/2020 08:47:37,29.0,Male,Munich,Software Engineer,8.0,Middle,75000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[20,30)","[5,10)","[50000,100000)"
25/11/2020 08:47:37,37.0,Male,Malta,Software Architect,18.0,Head,156000.0,Self-employed (freelancer),Unlimited contract,English,10-50,Startup,No,"[30,40)","[10,20)","[150000,200000)"
25/11/2020 08:54:22,23.0,Male,Berlin,Software Engineer,5.0,Middle,53000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[20,30)","[5,10)","[50000,100000)"
25/11/2020 08:55:24,35.0,Male,Munich,Backend Developer,14.0,Senior,77000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,No,"[30,40)","[10,20)","[50000,100000)"
25/11/2020 09:00:23,39.0,Male,Berlin,Manager,11.0,Head,180000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[150000,200000)"
25/11/2020 09:03:05,33.0,Male,Lübeck,Software Engineer,10.0,Middle,55000.0,Full-time employee,Unlimited contract,German,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
25/11/2020 09:04:25,31.0,Male,Berlin,Software Engineer,10.0,Lead,82000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,Unknown,"[30,40)","[10,20)","[50000,100000)"
25/11/2020 09:05:26,38.0,Male,Berlin,Data Scientist,15.0,Head,100000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,No,"[30,40)","[10,20)","[100000,150000)"
25/11/2020 09:05:43,31.0,Male,Hamburg,ML Engineer,3.0,Lead,70000.0,Full-time employee,Unlimited contract,English,10-50,Startup,No,"[30,40)",<5,"[50000,100000)"
25/11/2020 09:05:48,24.0,Male,Cologne,Data Scientist,1.0,Unknown,57600.0,Full-time employee,Unlimited contract,English,10-50,Consulting / Agency,No,"[20,30)",<5,"[50000,100000)"
25/11/2020 09:06:43,26.0,Female,Berlin,Data Scientist,2.0,Junior,47000.0,Full-time employee,Unlimited contract,English,10-50,Consulting / Agency,No,"[20,30)",<5,"[20000,50000)"
25/11/2020 09:08:09,30.0,Male,Berlin,Software Engineer,10.0,Senior,70000.0,Full-time employee,Unlimited contract,English,10-50,Startup,No,"[30,40)","[10,20)","[50000,100000)"
25/11/2020 09:14:40,33.0,Male,Munich,Software Engineer,9.0,Lead,100000.0,Full-time employee,Unlimited contract,German,50-100,Product,No,"[30,40)","[5,10)","[100000,150000)"
25/11/2020 09:15:08,33.0,Male,Munich,Software Engineer,11.0,Senior,65000.0,Full-time employee,Unlimited contract,English,50-100,Startup,No,"[30,40)","[10,20)","[50000,100000)"
25/11/2020 09:22:40,31.0,Male,Berlin,Mobile Developer,10.0,Senior,80000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
25/11/2020 09:24:45,33.0,Male,Nuremberg ,Data Scientist,2.0,Middle,54000.0,Full-time employee,Unlimited contract,English,1000+,Other,No,"[30,40)",<5,"[50000,100000)"
25/11/2020 09:29:09,43.0,Male,Munich,Consultant ,21.0,Senior,72000.0,Full-time employee,Unlimited contract,German,100-1000,Consulting / Agency,No,"[40,50)","[20,30)","[50000,100000)"
25/11/2020 09:29:24,36.0,Male,Berlin,Frontend Developer,14.0,Senior,78000.0,Full-time employee,Unlimited contract,English,10-50,Startup,No,"[30,40)","[10,20)","[50000,100000)"
25/11/2020 09:35:28,33.0,Male,Nürnberg,Software Engineer,9.0,Senior,60000.0,Full-time employee,Unlimited contract,German,1000+,Consulting / Agency,No,"[30,40)","[5,10)","[50000,100000)"
25/11/2020 09:40:44,36.0,Female,Berlin,DevOps,1.0,Middle,60000.0,Full-time employee,Unlimited contract,English,50-100,Consulting / Agency,No,"[30,40)",<5,"[50000,100000)"
25/11/2020 09:44:24,27.0,Female,Munich,Mobile Developer,1.0,Junior,50000.0,Full-time employee,Unlimited contract,English,10-50,Startup,No,"[20,30)",<5,"[50000,100000)"
25/11/2020 09:45:51,33.0,Male,Berlin,Software Engineer,12.0,Lead,120000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[100000,150000)"
25/11/2020 09:49:36,33.0,Male,Berlin,Data Analyst,2.0,Middle,62000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)",<5,"[50000,100000)"
25/11/2020 09:56:50,40.0,Male,Berlin,QA Engineer,11.0,Senior,60000.0,Full-time employee,Unlimited contract,German,100-1000,Product,No,"[40,50)","[10,20)","[50000,100000)"
25/11/2020 10:02:55,24.0,Female,Berlin,Software Engineer,2.0,Middle,58000.0,Full-time employee,Unlimited contract,German,10-50,Consulting / Agency,No,"[20,30)",<5,"[50000,100000)"
25/11/2020 10:15:25,40.0,Male,Bodensee,Product Manager,17.0,Lead,81000.0,Full-time employee,Unlimited contract,German,10-50,Product,No,"[40,50)","[10,20)","[50000,100000)"
25/11/2020 10:26:16,37.0,Male,Munich,DevOps,13.0,Lead,70000.0,Full-time employee,Unlimited contract,English,10-50,Product,No,"[30,40)","[10,20)","[50000,100000)"
25/11/2020 10:31:01,35.0,Male,Frankfurt,Frontend Developer,6.0,Senior,80000.0,Full-time employee,Unlimited contract,English,10-50,Product,No,"[30,40)","[5,10)","[50000,100000)"
25/11/2020 10:33:07,39.0,Male,Berlin,Data Scientist,7.0,Senior,70000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,No,"[30,40)","[5,10)","[50000,100000)"
25/11/2020 10:35:44,25.0,Male,Berlin,Software Engineer,6.0,Middle,63700.0,Full-time employee,Unlimited contract,English,1000+,Other,No,"[20,30)","[5,10)","[50000,100000)"
25/11/2020 10:37:36,27.0,Male,Berlin,Software Engineer,4.0,Middle,65000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[20,30)",<5,"[50000,100000)"
25/11/2020 10:42:48,30.0,Male,Berlin,Product Manager,3.0,Junior,30000.0,Full-time employee,Unlimited contract,English,10-50,Product,No,"[30,40)",<5,"[20000,50000)"
25/11/2020 10:44:20,28.0,Male,Berlin,Data Scientist,4.0,Middle,70000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[20,30)",<5,"[50000,100000)"
25/11/2020 10:50:19,36.0,Female,Munich,Frontend Developer,10.0,Middle,48000.0,Part-time employee,Unlimited contract,German,100-1000,Product,No,"[30,40)","[10,20)","[20000,50000)"
25/11/2020 10:53:48,29.0,Female,Berlin,Software Developer in Test,9.0,Lead,66000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,No,"[20,30)","[5,10)","[50000,100000)"
25/11/2020 10:53:55,37.0,Male,Berlin,Data Analyst,3.0,Unknown,67000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)",<5,"[50000,100000)"
25/11/2020 10:55:15,34.0,Male,Berlin,Mobile Developer,10.0,Senior,70000.0,Full-time employee,Unlimited contract,English,50-100,Product,No,"[30,40)","[10,20)","[50000,100000)"
25/11/2020 10:56:28,28.0,Female,Berlin,Data Scientist,4.0,Middle,65000.0,Full-time employee,Unlimited contract,English,100-1000,Unknown,No,"[20,30)",<5,"[50000,100000)"
25/11/2020 10:58:00,39.0,Male,Munich,Software Architect,20.0,Lead,122000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[20,30)","[100000,150000)"
25/11/2020 10:58:13,,Male,Berlin,Software Engineer,15.0,Senior,150000.0,Full-time employee,Unknown,English,Unknown,Unknown,No,Unknown,"[10,20)","[150000,200000)"
25/11/2020 11:03:17,,Male,Leipzig,Frontend Developer,,Middle,40800.0,Full-time employee,Unlimited contract,German,100-1000,Product,No,Unknown,Unknown,"[20000,50000)"
25/11/2020 11:07:02,32.0,Male,Berlin,Software Engineer,6.0,Middle,58000.0,Full-time employee,Temporary contract,German,1000+,Product,Yes,"[30,40)","[5,10)","[50000,100000)"
25/11/2020 11:08:17,37.0,Male,Berlin,QA Engineer,6.0,Middle,69200.0,Full-time employee,Unlimited contract,English,100-1000,Other,No,"[30,40)","[5,10)","[50000,100000)"
25/11/2020 11:11:06,32.0,Male,Munich,Software Engineer,7.0,Senior,72000.0,Full-time employee,Unlimited contract,English,10-50,Startup,No,"[30,40)","[5,10)","[50000,100000)"
25/11/2020 11:13:31,28.0,Male,Berlin,Technical account manager ,4.0,Other,57000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[20,30)",<5,"[50000,100000)"
25/11/2020 11:15:53,35.0,Male,Munich,Software Engineer,16.0,Lead,84000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
25/11/2020 11:18:27,26.0,Male,Berlin,Data Scientist,5.0,Middle,59000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,No,"[20,30)","[5,10)","[50000,100000)"
25/11/2020 11:18:46,32.0,Male,Berlin,Frontend Developer,7.0,Middle,68000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,No,"[30,40)","[5,10)","[50000,100000)"
25/11/2020 11:20:58,29.0,Male,Berlin,Data Engineer,5.0,Middle,68000.0,Full-time employee,Unlimited contract,English,1000+,Startup,No,"[20,30)","[5,10)","[50000,100000)"
25/11/2020 11:21:08,36.0,Male,Berlin,Software Engineer,10.0,Senior,88000.0,Full-time employee,Unlimited contract,German,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
25/11/2020 11:22:06,26.0,Male,Berlin,Software Engineer,5.0,Middle,71000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[20,30)","[5,10)","[50000,100000)"
25/11/2020 11:24:14,28.0,Male,Berlin,Data Engineer,5.0,Middle,65000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[20,30)","[5,10)","[50000,100000)"
25/11/2020 11:29:28,36.0,Male,Berlin,Data Scientist,5.0,Middle,50000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,No,"[30,40)","[5,10)","[50000,100000)"
25/11/2020 11:30:04,40.0,Male,Munich,Software Engineer,18.0,Senior,160000.0,Self-employed (freelancer),Temporary contract,German,up to 10,Consulting / Agency,No,"[40,50)","[10,20)","[150000,200000)"
25/11/2020 11:37:31,29.0,Male,Milan,Data Scientist,4.0,Middle,37500.0,Full-time employee,Unlimited contract,Other,100-1000,Consulting / Agency,No,"[20,30)",<5,"[20000,50000)"
25/11/2020 11:39:11,32.0,Male,Berlin,Software Engineer,10.0,Middle,65000.0,Full-time employee,Unlimited contract,English,50-100,Startup,No,"[30,40)","[10,20)","[50000,100000)"
25/11/2020 11:41:13,28.0,Male,Munich,Software Engineer,5.0,Middle,56000.0,Full-time employee,Unlimited contract,English,10-50,Startup,No,"[20,30)","[5,10)","[50000,100000)"
25/11/2020 11:42:08,27.0,Male,Berlin,DevOps,7.0,Senior,80000.0,Full-time employee,Unlimited contract,English,100-1000,Startup,No,"[20,30)","[5,10)","[50000,100000)"
25/11/2020 11:47:34,33.0,Male,Berlin,Software Engineer,16.0,Senior,83000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[10,20)","[50000,100000)"
25/11/2020 11:48:54,34.0,Male,Munich,QA Engineer,5.0,Senior,76500.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
25/11/2020 11:49:21,31.0,Male,Berlin,Frontend Developer,8.0,Senior,60000.0,Full-time employee,Unlimited contract,English,10-50,Product,No,"[30,40)","[5,10)","[50000,100000)"
25/11/2020 11:51:49,31.0,Male,Munich,Frontend Developer,8.0,Senior,79000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
25/11/2020 11:54:11,31.0,Male,Berlin,Data Scientist,5.0,Middle,90000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[5,10)","[50000,100000)"
25/11/2020 11:54:25,27.0,Male,Berlin,ML Engineer,6.0,Middle,82000.0,Full-time employee,Unlimited contract,English,1000+,Product,Yes,"[20,30)","[5,10)","[50000,100000)"
25/11/2020 11:56:27,31.0,Male,Hamburg,Data Scientist,9.0,Middle,50000.0,Unknown,Unlimited contract,German,up to 10,Product,No,"[30,40)","[5,10)","[50000,100000)"
25/11/2020 11:57:58,29.0,Male,Berlin,Backend Developer,10.0,Senior,78000.0,Full-time employee,Unlimited contract,English,10-50,Startup,No,"[20,30)","[10,20)","[50000,100000)"
25/11/2020 12:01:50,39.0,Male,Berlin,Software Engineer,6.0,Senior,60000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[5,10)","[50000,100000)"
25/11/2020 12:04:41,35.0,Male,Berlin,Frontend Developer,10.0,Senior,75000.0,Full-time employee,Unlimited contract,English,1000+,Startup,No,"[30,40)","[10,20)","[50000,100000)"
25/11/2020 12:05:48,38.0,Male,Berlin,Tech Leader,24.0,Head,130000.0,Full-time employee,Unlimited contract,English,100-1000,Product,Yes,"[30,40)","[20,30)","[100000,150000)"
25/11/2020 12:06:58,31.0,Male,Salzburg,Chief Research Officer,10.0,Other,115000.0,Full-time employee,Unlimited contract,English,50-100,Startup,No,"[30,40)","[10,20)","[100000,150000)"
25/11/2020 12:15:16,32.0,Male,Berlin,QA Engineer,7.0,Senior,65000.0,Full-time employee,Temporary contract,English,50-100,Startup,No,"[30,40)","[5,10)","[50000,100000)"
25/11/2020 12:20:23,35.0,Male,Berlin,SRE,10.0,Senior,75000.0,Full-time employee,Unlimited contract,English,100-1000,Product,No,"[30,40)","[10,20)","[50000,100000)"
25/11/2020 12:21:48,28.0,Male,Rome,ML Engineer,2.0,Middle,36000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[20,30)",<5,"[20000,50000)"
25/11/2020 12:23:50,30.0,Female,Berlin,Data Scientist,6.0,Senior,76000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
25/11/2020 12:27:53,30.0,Male,Berlin,Data Engineer,5.0,Lead,90000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[30,40)","[5,10)","[50000,100000)"
25/11/2020 12:29:33,26.0,Male,Berlin,Data Engineer,2.0,Middle,54000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[20,30)",<5,"[50000,100000)"
25/11/2020 12:41:42,25.0,Male,Berlin,Data Engineer,3.0,Senior,65000.0,Full-time employee,Unlimited contract,English,1000+,Product,No,"[20,30)",<5,"[50000,100000)"
