Timestamp,Age,Gender,City,Level,Position,Years of experience,Main technology or programming language,Salary (EUR),Main language at work,Company size,Company type,Сontract duration,Age category,Years of experience category,Salary (EUR) category
11/12/2019 13:31:46,23.0,Male,Moscow,Middle,Backend Developer,3,Erlang,36819.0,Other,100-1000,Product,Unlimited contract,"[20,30)",<5,"[20000,50000)"
11/12/2019 14:20:02,30.0,Male,Vienna,Junior,Frontend Developer,2,Javascript / Typescript,21600.0,English,up to 10,Startup,Unlimited contract,"[30,40)",<5,"[20000,50000)"
11/12/2019 14:36:31,34.0,Male,Berlin,Senior,Manager,2,Not Relevant,63600.0,German,50-100,Product,Unlimited contract,"[30,40)",<5,"[50000,100000)"
11/12/2019 14:47:42,35.0,Female,Hamburg,Middle,Data Scientist,3,Python,49000.0,German,100-1000,Consulting / Agency,Unlimited contract,"[30,40)",<5,"[20000,50000)"
11/12/2019 14:52:35,33.0,Male,Munich,Senior,Frontend Developer,5,Javascript / Typescript,78000.0,English,50-100,Startup,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
11/12/2019 16:04:31,,Female,Zurich,Middle,Machine Learning Engineer,8,Java,120000.0,English,1000+,Product,Temporary contract,Unknown,"[5,10)","[100000,150000)"
11/12/2019 16:12:21,29.0,Male,Stockholm,Senior,Backend Developer,6,C/C++,60000.0,English,1000+,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
11/12/2019 16:46:23,23.0,Male,Tampere,Junior,Frontend Developer,1,Swift,36000.0,English,Unknown,Unknown,Unknown,"[20,30)",<5,"[20000,50000)"
11/12/2019 17:05:12,39.0,Male,Amsterdam,Senior,Mobile Developer,16,Swift,65000.0,English,50-100,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
11/12/2019 17:18:28,24.0,Female,Cologne,Junior,Data Scientist,1,Python,49000.0,English,up to 10,Consulting / Agency,Unlimited contract,"[20,30)",<5,"[20000,50000)"
11/12/2019 18:26:10,30.0,Male,Munich,Senior,Backend Developer,9,Java,112000.0,German,100-1000,Consulting / Agency,Unlimited contract,"[30,40)","[5,10)","[100000,150000)"
11/12/2019 18:31:22,28.0,Male,Frankfurt,Senior,Data Scientist,6,R,87000.0,German,100-1000,Startup,Temporary contract,"[20,30)","[5,10)","[50000,100000)"
11/12/2019 19:46:49,35.0,Male,Berlin,Senior,Backend Developer,10,Javascript / Typescript,68000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
11/12/2019 19:50:15,32.0,Male,Munich,Middle,Frontend Developer,3,Javascript / Typescript,55000.0,English,1000+,Product,Unlimited contract,"[30,40)",<5,"[50000,100000)"
11/12/2019 20:15:15,40.0,Male,Munich,Senior,Fullstack Developer,15,Java,160000.0,German,up to 10,Consulting / Agency,Temporary contract,"[40,50)","[10,20)","[150000,200000)"
11/12/2019 21:48:20,38.0,Male,Berlin,Middle,DevOps,15,Python,52000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
11/12/2019 22:43:50,33.0,Male,Amsterdam,Senior,Manager,15,Not Relevant,80000.0,English,1000+,Consulting / Agency,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
11/12/2019 22:58:51,,Female,Bayern,Senior,DevOps,19,.NET,100000.0,German,100-1000,Product,Unlimited contract,Unknown,"[10,20)","[100000,150000)"
12/12/2019 00:07:19,25.0,Male,Amsterdam,Junior,Backend Developer,2,Kotlin,52500.0,English,1000+,Other,Unlimited contract,"[20,30)",<5,"[50000,100000)"
12/12/2019 00:19:49,33.0,Male,Munich,Senior,Backend Developer,11,Java,68000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
12/12/2019 06:58:50,,Male,Munich,Senior,Software Architect,13,Java,112000.0,German,50-100,Startup,Unlimited contract,Unknown,"[10,20)","[100000,150000)"
12/12/2019 09:05:21,40.0,Male,Munich,Junior,QA,3,Java,52000.0,German,100-1000,Consulting / Agency,Temporary contract,"[40,50)",<5,"[50000,100000)"
12/12/2019 09:25:03,35.0,Male,Munich,Senior,Software Architect,11,AWS,105000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[100000,150000)"
12/12/2019 09:26:15,41.0,Male,Munich,Senior,Backend Developer,20,Java,75000.0,English,1000+,Product,Unlimited contract,"[40,50)","[20,30)","[50000,100000)"
12/12/2019 12:05:57,31.0,Male,Düsseldorf,Senior,Backend Developer,11,Python,82500.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
12/12/2019 12:34:51,34.0,Female,Kyiv,Senior,Researcher,13,C/C++,38400.0,English,100-1000,Other,Unlimited contract,"[30,40)","[10,20)","[20000,50000)"
12/12/2019 15:08:00,,Male,Amsterdam,Junior,Fullstack Developer,1,C/C++,39600.0,English,up to 10,Startup,Temporary contract,Unknown,<5,"[20000,50000)"
12/12/2019 15:11:22,45.0,Female,Munich,Senior,Backend Developer,20,C/C++,200000.0,German,100-1000,Product,Unlimited contract,"[40,50)","[20,30)",>=200000
12/12/2019 15:51:07,37.0,Male,Berlin,Middle,Backend Developer,3,Ruby,54000.0,English,50-100,Startup,Unlimited contract,"[30,40)",<5,"[50000,100000)"
12/12/2019 17:59:24,31.0,Male,Berlin,Senior,Data Scientist,8,Python,98000.0,English,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
12/12/2019 18:23:53,33.0,Male,Munich,Senior,Backend Developer,8,Java,68000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
12/12/2019 19:44:49,34.0,Male,Munich,Senior,Manager,13,Java,125000.0,German,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[100000,150000)"
12/12/2019 20:42:46,42.0,Male,Munich,Senior,Fullstack Developer,20,.NET,63000.0,German,up to 10,Product,Unlimited contract,"[40,50)","[20,30)","[50000,100000)"
13/12/2019 07:38:58,25.0,Male,Berlin,Middle,Fullstack Developer,3,PHP,30000.0,German,10-50,Startup,Unlimited contract,"[20,30)",<5,"[20000,50000)"
13/12/2019 11:08:41,,Male,Berlin,Senior,Fullstack Developer,9,AWS,96000.0,English,1000+,Product,Unlimited contract,Unknown,"[5,10)","[50000,100000)"
13/12/2019 13:06:00,35.0,Male,Munich,Middle,Platform Engineer,5,Not Relevant,60000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
13/12/2019 13:18:15,30.0,Male,Frankfurt,Senior,Fullstack Developer,9,Python,95000.0,German,100-1000,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
13/12/2019 14:15:46,33.0,Male,Amsterdam,Senior,IT Security,13,Python,90000.0,English,50-100,Startup,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
13/12/2019 14:20:55,33.0,Female,Munich,Middle,Manager,5,Not Relevant,55000.0,English,50-100,Startup,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
13/12/2019 14:30:35,26.0,Male,Berlin,Junior,UX Researcher,2,Unknown,48000.0,English,1000+,Product,Unlimited contract,"[20,30)",<5,"[20000,50000)"
13/12/2019 14:45:27,32.0,Male,Berlin,Senior,Manager,10,Go,88000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
13/12/2019 16:05:06,30.0,Male,Munich,Middle,Data Scientist,2,Python,68500.0,German,1000+,Product,Unlimited contract,"[30,40)",<5,"[50000,100000)"
13/12/2019 18:50:38,33.0,Male,Munich,Lead,Machine Learning Engineer,12,Python,115000.0,German,100-1000,Startup,Unlimited contract,"[30,40)","[10,20)","[100000,150000)"
13/12/2019 19:03:38,34.0,Male,Berlin,Senior,Cloud Platform Engineer,13,Azure,66000.0,German,1000+,Consulting / Agency,Temporary contract,"[30,40)","[10,20)","[50000,100000)"
13/12/2019 22:08:36,52.0,Male,Cologne,Senior,Network Engineer,30,Cisco,60000.0,German,1000+,Consulting / Agency,Unlimited contract,"[50,60)",>=30,"[50000,100000)"
14/12/2019 10:37:19,31.0,Male,Berlin,Senior,Data Engineer,10,Python,105000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[100000,150000)"
14/12/2019 11:06:16,28.0,Male,Berlin,Senior,Backend Developer,7,C/C++,72000.0,English,1000+,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
14/12/2019 11:24:26,35.0,Male,Munich,Senior,Game Developer,11,Unity,65000.0,English,10-50,Startup,Temporary contract,"[30,40)","[10,20)","[50000,100000)"
14/12/2019 12:00:48,29.0,Male,Berlin,Senior,Fullstack Developer,4,Java,55000.0,English,100-1000,Product,Temporary contract,"[20,30)",<5,"[50000,100000)"
14/12/2019 14:26:02,37.0,Male,Amsterdam,Unknown,SAP Consultant,13,Not Relevant,107000.0,English,100-1000,Unknown,Unlimited contract,"[30,40)","[10,20)","[100000,150000)"
14/12/2019 15:28:40,34.0,Male,Frankfurt,Middle,Data Engineer,4,.NET,90000.0,German,10-50,Product,Unlimited contract,"[30,40)",<5,"[50000,100000)"
14/12/2019 15:53:27,45.0,Male,Munich,Senior,Backend Developer,19,PHP,73000.0,German,100-1000,Product,Unlimited contract,"[40,50)","[10,20)","[50000,100000)"
14/12/2019 20:36:15,31.0,Female,Berlin,Senior,Backend Developer,5,Java,75000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
14/12/2019 21:24:25,32.0,Male,Frankfurt,Middle,Machine Learning Engineer,2,Python,68000.0,German,1000+,Consulting / Agency,Unlimited contract,"[30,40)",<5,"[50000,100000)"
15/12/2019 01:38:32,32.0,Male,Berlin,Senior,Fullstack Developer,10,Javascript / Typescript,75000.0,English,10-50,Startup,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
15/12/2019 10:21:19,,Male,Munich,Senior,Fullstack Developer,9,Java,61000.0,German,100-1000,Consulting / Agency,Unlimited contract,Unknown,"[5,10)","[50000,100000)"
15/12/2019 12:42:42,29.0,Male,Rotterdam,Middle,Data Scientist,1,Python,42000.0,English,10-50,Consulting / Agency,Temporary contract,"[20,30)",<5,"[20000,50000)"
15/12/2019 13:10:22,41.0,Male,Berlin,Senior,Data Engineer,25,Python,72000.0,English,50-100,Startup,Unlimited contract,"[40,50)","[20,30)","[50000,100000)"
15/12/2019 16:30:41,36.0,Male,Antwerpen,Middle,Manager,15,Not Relevant,36000.0,English,100-1000,Other,Unlimited contract,"[30,40)","[10,20)","[20000,50000)"
15/12/2019 17:03:57,42.0,Male,Tallinn,Senior,Backend Developer,19,Java,58000.0,English,100-1000,Product,Unlimited contract,"[40,50)","[10,20)","[50000,100000)"
15/12/2019 17:05:27,41.0,Male,Amsterdam,Senior,Backend Developer,17,Java,75000.0,English,100-1000,Startup,Unlimited contract,"[40,50)","[10,20)","[50000,100000)"
15/12/2019 20:07:49,33.0,Male,Berlin,Senior,Backend Developer,11,Go,75000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
15/12/2019 21:17:42,38.0,Male,Berlin,Senior,Mobile Developer,11,Kotlin,78000.0,English,50-100,Startup,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
15/12/2019 21:25:51,33.0,Female,Munich,Junior,Data Scientist,3,Python,60000.0,German,1000+,Product,Unlimited contract,"[30,40)",<5,"[50000,100000)"
15/12/2019 21:27:56,35.0,Male,Munich,Senior,Embedded Developer,13,C/C++,78000.0,English,50-100,Consulting / Agency,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
15/12/2019 22:26:11,30.0,Male,Berlin,Middle,Support,2,Python,55000.0,English,100-1000,Product,Unlimited contract,"[30,40)",<5,"[50000,100000)"
15/12/2019 22:27:55,41.0,Female,Munich,Senior,Manager,18,Not Relevant,109000.0,German,1000+,Product,Unlimited contract,"[40,50)","[10,20)","[100000,150000)"
15/12/2019 23:00:50,30.0,Male,Berlin,Senior,Backend Developer,10,PHP,78000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
15/12/2019 23:39:56,33.0,Male,Munich,Senior,Software Engineer,15,Python,69000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
16/12/2019 00:46:07,,Male,Düsseldorf,Senior,SRE,7,Go,56000.0,English,1000+,Product,Unlimited contract,Unknown,"[5,10)","[50000,100000)"
16/12/2019 11:45:25,27.0,Male,Berlin,Senior,Fullstack Developer,11,Not Relevant,78000.0,English,1000+,Startup,Unlimited contract,"[20,30)","[10,20)","[50000,100000)"
16/12/2019 13:54:21,28.0,Male,Munich,Junior,Data Scientist,2,Python,52000.0,German,10-50,Consulting / Agency,Unlimited contract,"[20,30)",<5,"[50000,100000)"
16/12/2019 15:16:40,28.0,Male,Berlin,Junior,Data Scientist,2,Python,75000.0,English,10-50,Startup,Temporary contract,"[20,30)",<5,"[50000,100000)"
16/12/2019 15:52:58,28.0,Male,Amsterdam,Senior,QA,6,Javascript / Typescript,70000.0,English,100-1000,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
16/12/2019 17:15:07,29.0,Male,Amsterdam,Middle,Backend Developer,9,AWS,70000.0,English,100-1000,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
16/12/2019 23:23:11,22.0,Male,Kyiv,Junior,Data Scientist,1,Python,21600.0,Other,50-100,Product,Unlimited contract,"[20,30)",<5,"[20000,50000)"
17/12/2019 00:06:19,26.0,Male,Munich,Middle,Backend Developer,6,Javascript / Typescript,62000.0,German,50-100,Consulting / Agency,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
17/12/2019 10:35:09,40.0,Male,Munich,Senior,Software Architect,22,Java,95000.0,German,100-1000,Product,Unlimited contract,"[40,50)","[20,30)","[50000,100000)"
17/12/2019 14:26:21,34.0,Male,Munich,Senior,Backend Developer,15,PHP,86000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
17/12/2019 16:01:15,25.0,Female,Berlin,Senior,Fullstack Developer,6,.NET,54000.0,English,100-1000,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
17/12/2019 17:04:40,29.0,Female,Berlin,Middle,Backend Developer,3,Java,49000.0,English,100-1000,Product,Unlimited contract,"[20,30)",<5,"[20000,50000)"
17/12/2019 17:06:05,40.0,Male,Nuremberg,Junior,Backend Developer,1,PHP,48000.0,English,50-100,Startup,Unlimited contract,"[40,50)",<5,"[20000,50000)"
17/12/2019 19:49:57,33.0,Male,Munich,Senior,Backend Developer,12,.NET,65000.0,English,50-100,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
17/12/2019 22:38:18,32.0,Male,Amsterdam,Middle,Backend Developer,5,C/C++,53000.0,English,50-100,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
18/12/2019 00:12:31,33.0,Female,Berlin,Senior,Backend Developer,6,PHP,62000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
18/12/2019 12:35:23,,Male,Berlin,Middle,Backend Developer,5,Java,60000.0,English,1000+,Product,Unlimited contract,Unknown,"[5,10)","[50000,100000)"
18/12/2019 20:46:38,40.0,Male,Munich,Senior,Manager,16,Not Relevant,120000.0,English,100-1000,Product,Unlimited contract,"[40,50)","[10,20)","[100000,150000)"
19/12/2019 09:06:10,23.0,Male,Berlin,Middle,Backend Developer,4,Javascript / Typescript,58000.0,English,100-1000,Startup,Unlimited contract,"[20,30)",<5,"[50000,100000)"
19/12/2019 10:53:57,28.0,Male,Koblenz,Junior,Frontend Developer,2,Javascript / Typescript,48000.0,German,1000+,Product,Unlimited contract,"[20,30)",<5,"[20000,50000)"
19/12/2019 11:38:19,28.0,Male,Würzburg ,Middle,Fullstack Developer,6,Javascript / Typescript,72000.0,German,10-50,Startup,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
19/12/2019 16:57:32,29.0,Male,Berlin,Middle,QA,5,Javascript / Typescript,59000.0,English,1000+,Startup,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
19/12/2019 19:25:55,28.0,Male,Berlin,Senior,Backend Developer,7,Kotlin,73000.0,English,1000+,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
19/12/2019 20:59:23,30.0,Female,Amsterdam,Senior,Manager,8,HR,65000.0,English,1000+,Other,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
20/12/2019 08:49:04,25.0,Male,Amsterdam,Middle,Backend Developer & Team Lead,7,Java,89000.0,English,1000+,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
20/12/2019 10:44:50,39.0,Male,Amsterdam,Senior,Mobile Developer,15,Swift,65000.0,English,50-100,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
20/12/2019 10:44:56,33.0,Male,Munich,Senior,DevOps,10,AWS,88000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
20/12/2019 10:46:15,43.0,Male,Hamburg,Middle,support,20,Not Relevant,60000.0,English,100-1000,Startup,Unlimited contract,"[40,50)","[20,30)","[50000,100000)"
20/12/2019 10:47:04,28.0,Male,Amsterdam,Middle,QA,2,Kotlin,45000.0,English,50-100,Product,Temporary contract,"[20,30)",<5,"[20000,50000)"
20/12/2019 10:48:31,30.0,Male,Amsterdam,Senior,Frontend Developer,12,Javascript / Typescript,77700.0,English,100-1000,Startup,Temporary contract,"[30,40)","[10,20)","[50000,100000)"
20/12/2019 10:49:14,37.0,Male,Amsterdam,Senior,DevOps,15,Not Relevant,80000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
20/12/2019 10:50:51,35.0,Male,Berlin,Senior,SRE,13,Kubernetes,85000.0,English,50-100,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
20/12/2019 10:53:07,30.0,Male,Zurich,Middle,SRE,6,Python,150000.0,English,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[150000,200000)"
20/12/2019 10:55:41,35.0,Male,Amsterdam,Senior,Backend Developer,15,C/C++,82500.0,English,up to 10,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
20/12/2019 10:57:14,30.0,Male,Bremen,Junior,Backend Developer,2,Python,52000.0,German,10-50,Product,Unlimited contract,"[30,40)",<5,"[50000,100000)"
20/12/2019 11:01:59,31.0,Male,Munich,Senior,Mobile Developer,5,Kotlin,60000.0,English,50-100,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
20/12/2019 11:03:46,33.0,Male,Munich,Junior,Backend Developer,2,Java,50000.0,English,1000+,Product,Unlimited contract,"[30,40)",<5,"[50000,100000)"
20/12/2019 11:10:20,24.0,Male,Amsterdam,Senior,Data Engineer,5,Scala,65000.0,English,100-1000,Other,Temporary contract,"[20,30)","[5,10)","[50000,100000)"
20/12/2019 11:17:22,36.0,Male,Berlin,Senior,Backend Developer,15,.NET,62000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
20/12/2019 11:23:58,29.0,Male,Berlin,Middle,Frontend Developer,3,Javascript / Typescript,70000.0,English,100-1000,Product,Unlimited contract,"[20,30)",<5,"[50000,100000)"
20/12/2019 11:25:53,30.0,Male,Amsterdam,Senior,Mobile Developer,6,Kotlin,81000.0,English,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
20/12/2019 11:29:48,26.0,Male,Amsterdam,Junior,Data Engineer,1,Python,52000.0,English,10-50,Consulting / Agency,Unlimited contract,"[20,30)",<5,"[50000,100000)"
20/12/2019 11:32:37,31.0,Male,Berlin,Senior,DevOps Manager,8,K8S,85000.0,English,50-100,Startup,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
20/12/2019 11:39:48,27.0,Male,Hamburg,Middle,Backend Developer,3,Scala,57000.0,English,100-1000,Product,Unlimited contract,"[20,30)",<5,"[50000,100000)"
20/12/2019 12:08:31,28.0,Male,Lausanne,Junior,Researcher,7,C/C++,50800.0,English,100-1000,Other,Temporary contract,"[20,30)","[5,10)","[50000,100000)"
20/12/2019 12:19:15,26.0,Male,Hamburg,Middle,Frontend Developer,5,Javascript / Typescript,41160.0,English,100-1000,Product,Unlimited contract,"[20,30)","[5,10)","[20000,50000)"
20/12/2019 12:27:20,24.0,Male,Saint Petersburg,Middle,Fullstack Developer,5,.NET,34000.0,Other,100-1000,Other,Unlimited contract,"[20,30)","[5,10)","[20000,50000)"
20/12/2019 12:31:00,,Male,Berlin,Middle,Backend Developer,8,Javascript / Typescript,55000.0,German,50-100,Product,Unlimited contract,Unknown,"[5,10)","[50000,100000)"
20/12/2019 12:31:07,40.0,Male,Berlin,Middle,Backend Developer,6,Java,55000.0,English,1000+,Product,Unlimited contract,"[40,50)","[5,10)","[50000,100000)"
20/12/2019 12:36:58,30.0,Male,Berlin,Senior,Mobile Developer,8,Swift,55000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
20/12/2019 12:40:50,30.0,Male,Amsterdam,Senior,SRE,8,Kotlin,107685.0,English,1000+,Product,Unlimited contract,"[30,40)","[5,10)","[100000,150000)"
20/12/2019 12:49:49,25.0,Male,Berlin,Lead,Backend Developer,6,Go,75000.0,English,100-1000,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
20/12/2019 13:24:32,,Male,Berlin,Senior,Mobile Developer,7,Objective-C,60000.0,English,50-100,Product,Unlimited contract,Unknown,"[5,10)","[50000,100000)"
20/12/2019 14:23:44,42.0,Male,Berlin,Senior,DevOps,18,AWS,72000.0,English,50-100,Product,Unlimited contract,"[40,50)","[10,20)","[50000,100000)"
20/12/2019 16:58:52,45.0,Male,Berlin,Senior,Fullstack Developer,25,.NET,70000.0,German,50-100,Product,Unlimited contract,"[40,50)","[20,30)","[50000,100000)"
20/12/2019 17:16:52,39.0,Male,Berlin,Senior,Solution Architect,10,Not Relevant,82000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
20/12/2019 17:19:31,26.0,Male,Berlin,Middle,Fullstack Developer,4,Python,75000.0,English,100-1000,Startup,Unlimited contract,"[20,30)",<5,"[50000,100000)"
20/12/2019 17:56:21,30.0,Male,Berlin,Senior,SRE,11,Kubernetes,88000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
20/12/2019 18:00:16,35.0,Male,Munich,Middle,Frontend Developer,2,Javascript / Typescript,60000.0,English,10-50,Consulting / Agency,Unlimited contract,"[30,40)",<5,"[50000,100000)"
20/12/2019 18:01:49,27.0,Male,Heidelberg,Junior,Fullstack Developer,1,Java,45600.0,English,1000+,Other,Temporary contract,"[20,30)",<5,"[20000,50000)"
20/12/2019 18:05:21,31.0,Male,Berlin,Middle,Fullstack Developer,10,Javascript / Typescript,65000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
20/12/2019 18:13:59,36.0,Male,Munich,Senior,Tech Lead,10,Java,93000.0,English,100-1000,Startup,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
20/12/2019 19:05:13,45.0,Male,Munich,Senior,Scrum Master,4,Not Relevant,70000.0,English,100-1000,Product,Unlimited contract,"[40,50)",<5,"[50000,100000)"
20/12/2019 19:39:55,32.0,Male,Berlin,Senior,Backend Developer,10,Java,78000.0,English,100-1000,Startup,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
20/12/2019 20:43:43,37.0,Male,Stockholm,Senior,Database Developer (DBA),15,SQL,60000.0,English,50-100,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
20/12/2019 21:01:51,,Male,Berlin,Senior,Manager,12,Not Relevant,70000.0,English,100-1000,Startup,Unlimited contract,Unknown,"[10,20)","[50000,100000)"
20/12/2019 21:04:36,,Female,Berlin,Middle,Backend Developer,7,Java,81000.0,English,1000+,Product,Unlimited contract,Unknown,"[5,10)","[50000,100000)"
20/12/2019 22:00:12,28.0,Male,Berlin,Middle,Data Analyst,3,SQL,62000.0,English,100-1000,Product,Temporary contract,"[20,30)",<5,"[50000,100000)"
20/12/2019 22:56:06,31.0,Male,Düsseldorf,Middle,Business Analyst,5,Not Relevant,55000.0,English,1000+,Consulting / Agency,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
21/12/2019 08:11:37,34.0,Female,Berlin,Middle,Backend Developer,5,Kotlin,60000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[5,10)","[50000,100000)"
21/12/2019 08:53:13,24.0,Male,Berlin,Middle,Backend Developer,3,PHP,50000.0,English,100-1000,Startup,Unlimited contract,"[20,30)",<5,"[50000,100000)"
21/12/2019 11:30:07,45.0,Male,Munich,Senior,Data Engineer,18,Not Relevant,86700.0,English,1000+,Product,Unlimited contract,"[40,50)","[10,20)","[50000,100000)"
21/12/2019 11:42:15,37.0,Male,Berlin,Lead,Backend Developer,17,Python,75000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
21/12/2019 12:17:26,35.0,Female,Berlin,Middle,QA,3,Java,40000.0,English,100-1000,Product,Unlimited contract,"[30,40)",<5,"[20000,50000)"
21/12/2019 15:01:03,28.0,Female,Berlin,Senior,Mobile Developer,7,Kotlin,65000.0,English,100-1000,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
21/12/2019 16:25:18,21.0,Male,Nizhny Novgorod ,Junior,Mobile Developer,1,Kotlin,6000.0,Other,50-100,Other,Temporary contract,"[20,30)",<5,<20000
22/12/2019 00:12:10,33.0,Male,Berlin,Senior,Fullstack Developer,10,Javascript / Typescript,89000.0,English,50-100,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
22/12/2019 13:00:48,32.0,Female,Stuttgart,Middle,Manager,3,Not Relevant,51000.0,English,10-50,Product,Unlimited contract,"[30,40)",<5,"[50000,100000)"
22/12/2019 13:11:06,27.0,Male,Berlin,Senior,Backend Developer,8,Rust,82000.0,English,50-100,Startup,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
22/12/2019 14:15:36,32.0,Female,Berlin,Middle,Backend Developer,3,Java,54000.0,English,100-1000,Product,Unlimited contract,"[30,40)",<5,"[50000,100000)"
22/12/2019 22:43:09,32.0,Male,Berlin,Senior,Data Scientist,10,Python,110000.0,English,1000+,Product,Unlimited contract,"[30,40)","[10,20)","[100000,150000)"
23/12/2019 12:04:48,26.0,Male,Kyiv,Senior,Mobile Developer,5,Kotlin,34000.0,English,50-100,Product,Temporary contract,"[20,30)","[5,10)","[20000,50000)"
23/12/2019 13:10:31,29.0,Female,Berlin,Middle,Backend Developer,6,Java,52000.0,English,100-1000,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
24/12/2019 21:03:43,24.0,Male,Munich,Senior,Platform Engineer,10,Go,210000.0,English,1000+,Product,Temporary contract,"[20,30)","[10,20)",>=200000
24/12/2019 22:33:22,33.0,Male,Amsterdam,Middle,Manager,8,Not Relevant,75000.0,English,1000+,Product,Temporary contract,"[30,40)","[5,10)","[50000,100000)"
25/12/2019 01:26:40,44.0,Male,Munich,Senior,DevOps,22,Unknown,101000.0,English,1000+,Product,Unlimited contract,"[40,50)","[20,30)","[100000,150000)"
25/12/2019 08:06:18,28.0,Male,Moscow,Lead,Fullstack Developer,6,PHP,27977.0,Other,100-1000,Product,Unlimited contract,"[20,30)","[5,10)","[20000,50000)"
25/12/2019 09:23:57,21.0,Male,Saint-Petersburg ,Middle,Backend Developer,1,Java,15600.0,Other,1000+,Other,Temporary contract,"[20,30)",<5,<20000
25/12/2019 15:32:10,25.0,Male,Amsterdam,Senior,Backend Developer,6,Javascript / Typescript,75000.0,English,100-1000,Product,Unlimited contract,"[20,30)","[5,10)","[50000,100000)"
25/12/2019 18:04:05,33.0,Male,Rotterdam,Senior,QA,11,Java,70000.0,English,100-1000,Product,Unlimited contract,"[30,40)","[10,20)","[50000,100000)"
